result	id	features	stage	detail
PASS	examples/histogram/mode-three	slices,maps,range,loops,if	-	wide=1 exhausted=none depth=fixed
PASS	examples/histogram/miss	slices,maps,range,loops,if	-	wide=3 exhausted=none depth=fixed
PASS	examples/histogram/one	slices,maps,range,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/histogram/one-miss	slices,maps,range,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/histogram/empty	slices,maps,range,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/histogram/harness-r-seven	slices,maps,range,loops,if,arrays	-	wide=2 exhausted=none depth=fixed
PASS	examples/histogram/harness-r-eight	slices,maps,range,loops,if,arrays	-	wide=2 exhausted=none depth=fixed
PASS	examples/histogram/harness-r-one	slices,maps,range,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/histogram/harness-r-empty	slices,maps,range,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/histogram/harness-r-miss	slices,maps,range,loops,if,arrays	-	wide=2 exhausted=none depth=fixed
PASS	examples/histogram/harness-r-wrap	slices,maps,range,loops,if,arrays	-	wide=2 exhausted=none depth=fixed
PASS	examples/isort/four-shuffled	slices,indexing,loops,bools,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/isort/four-sorted	slices,indexing,loops,bools,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/isort/four-reversed	slices,indexing,loops,bools,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/isort/four-duplicates	slices,indexing,loops,bools,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/isort/four-big	slices,indexing,loops,bools,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/isort/four-u64max	slices,indexing,loops,bools,multi_assign,widths	-	wide=0 exhausted=none depth=fixed
PASS	examples/isort/three	slices,indexing,loops,bools,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/isort/one	slices,indexing,loops,bools,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/isort/empty	slices,indexing,loops,bools,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/isort/harness-five	slices,indexing,loops,bools,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/isort/harness-dups	slices,indexing,loops,bools,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/isort/harness-wrap-max	slices,indexing,loops,bools,multi_assign,widths	-	wide=0 exhausted=none depth=fixed
PASS	examples/isort/harness-empty	slices,indexing,loops,bools,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/four-mixed	slices,indexing,loops,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/four-positive	slices,indexing,loops,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/four-negative	slices,indexing,loops,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/four-same	slices,indexing,loops,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/four-extremes	slices,indexing,loops,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/three	slices,indexing,loops,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/one	slices,indexing,loops,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/empty	slices,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/harness-r-empty	slices,if,ints,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/harness-r-one	slices,indexing,loops,if,ints,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/harness-r-mid	slices,indexing,loops,if,ints,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/harness-r-eight	slices,indexing,loops,if,ints,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/harness-r-maxseed	slices,indexing,loops,if,ints,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/kadane/harness-r-minseed	slices,indexing,loops,if,ints,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/matmul/identity-times-seed	arrays,indexing,loops,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/matmul/zero-times-seed	arrays,indexing,loops,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/matmul/scalar-diag-basic	arrays,indexing,loops,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/matmul/scalar-diag-identity	arrays,indexing,loops,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/matmul/scalar-diag-zero	arrays,indexing,loops,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/matmul/scalar-diag-wrap	arrays,indexing,loops,ints,widths	-	wide=0 exhausted=none depth=fixed
PASS	examples/matmul/seed-trace-zero	arrays,indexing,loops,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/matmul/seed-trace-basic	arrays,indexing,loops,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/matmul/seed-trace-wrap	arrays,indexing,loops,ints,widths	-	wide=0 exhausted=none depth=fixed
PASS	examples/matmul/harness-basic	arrays,indexing,loops,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/matmul/harness-wrap	arrays,indexing,loops,ints,widths	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/four	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/four-desc	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/four-big	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/four-u64max	slices,indexing,loops,if,widths	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/three-same	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/one	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/empty-panics	slices,indexing,panic	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/harness-five	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/harness-one	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/harness-wrap-max	slices,indexing,loops,if,widths	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/harness-empty-panics	slices,indexing,panic	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/harness-r-five	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/harness-r-one	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/harness-r-eight	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/harness-r-wrap-max	slices,indexing,loops,if,arrays,widths	-	wide=0 exhausted=none depth=fixed
PASS	examples/minmax/harness-r-empty-panics	slices,indexing,panic,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/four-palin	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/four-nonpalin	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/four-allsame	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/four-big	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/three-palin	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/three-nonpalin	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/one	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/empty	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/harness-r-empty	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/harness-r-one	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/harness-r-five	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/harness-r-four	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/harness-r-eight	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/palin/harness-r-big	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/exp-zero	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/exp-one	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/small	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/base-reduce	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/zero-zero	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/large-exp	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/mod-one	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/mod-zero	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/wrap	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/two-ten	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/two-large	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/harness-typical	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/powmod/harness-extreme	ints,widths,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/queue/fifo-three	slices,indexing,multi_assign	-	wide=1 exhausted=none depth=fixed
PASS	examples/queue/fifo-three-desc	slices,indexing,multi_assign	-	wide=1 exhausted=none depth=fixed
PASS	examples/queue/fifo-three-same	slices,indexing,multi_assign	-	wide=1 exhausted=none depth=fixed
PASS	examples/queue/fifo-three-extremes	slices,indexing,multi_assign	-	wide=1 exhausted=none depth=fixed
PASS	examples/queue/enq-front	slices,indexing	-	wide=1 exhausted=none depth=fixed
PASS	examples/queue/empty-size	slices	-	wide=0 exhausted=none depth=fixed
PASS	examples/queue/harness-empty	slices,indexing,loops,if,arrays,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/queue/harness-one-drain	slices,indexing,loops,if,arrays,multi_assign	-	wide=1 exhausted=none depth=fixed
PASS	examples/queue/harness-mid	slices,indexing,loops,if,arrays,multi_assign	-	wide=2 exhausted=none depth=fixed
PASS	examples/queue/harness-cap-drain	slices,indexing,loops,if,arrays,multi_assign	-	wide=2 exhausted=none depth=fixed
PASS	examples/queue/harness-k-zero	slices,indexing,loops,if,arrays,multi_assign	-	wide=1 exhausted=none depth=fixed
PASS	examples/queue/harness-k-over	slices,indexing,loops,if,arrays,multi_assign	-	wide=1 exhausted=none depth=fixed
PASS	examples/queue/harness-bigseed	slices,indexing,loops,if,arrays,multi_assign	-	wide=2 exhausted=none depth=fixed
PASS	examples/reverse/four	slices,indexing,loops,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/four-big	slices,indexing,loops,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/four-u64max	slices,indexing,loops,multi_assign,widths	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/three	slices,indexing,loops,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/one	slices,indexing,loops,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/empty	slices,indexing,loops,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/harness-five	slices,indexing,loops,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/harness-empty	slices,indexing,loops,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/harness-wrapping	slices,indexing,loops,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/harness-wrap-max	slices,indexing,loops,multi_assign,widths	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/harness-v-five	slices,indexing,loops,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/harness-v-empty	slices,indexing,loops,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/harness-v-wrapping	slices,indexing,loops,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/reverse/harness-v-wrap-max	slices,indexing,loops,multi_assign,widths	-	wide=0 exhausted=none depth=fixed
PASS	examples/rle/four-mixed	slices,indexing,loops,if,bools	-	wide=2 exhausted=none depth=fixed
PASS	examples/rle/four-distinct	slices,indexing,loops,if,bools	-	wide=2 exhausted=none depth=fixed
PASS	examples/rle/four-same	slices,indexing,loops,if,bools	-	wide=2 exhausted=none depth=fixed
PASS	examples/rle/four-alternating	slices,indexing,loops,if,bools	-	wide=2 exhausted=none depth=fixed
PASS	examples/rle/four-extremes	slices,indexing,loops,if,bools	-	wide=2 exhausted=none depth=fixed
PASS	examples/rle/four-first	slices,indexing,loops,if,bools	-	wide=2 exhausted=none depth=fixed
PASS	examples/rle/four-first-same	slices,indexing,loops,if,bools	-	wide=2 exhausted=none depth=fixed
PASS	examples/rle/one	slices,indexing,loops,if,bools	-	wide=2 exhausted=none depth=fixed
PASS	examples/rle/empty	slices,indexing,loops,if,bools	-	wide=0 exhausted=none depth=fixed
PASS	examples/rle/harness-r-empty	slices,indexing,loops,if,bools,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/rle/harness-r-one	slices,indexing,loops,if,bools,arrays	-	wide=2 exhausted=none depth=fixed
PASS	examples/rle/harness-r-mid	slices,indexing,loops,if,bools,arrays	-	wide=2 exhausted=none depth=fixed
PASS	examples/rle/harness-r-cap	slices,indexing,loops,if,bools,arrays	-	wide=2 exhausted=none depth=fixed
PASS	examples/rle/harness-r-extreme	slices,indexing,loops,if,bools,arrays	-	wide=2 exhausted=none depth=fixed
PASS	examples/selsort/four-shuffled	slices,indexing,loops,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/four-sorted	slices,indexing,loops,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/four-same	slices,indexing,loops,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/four-reversed	slices,indexing,loops,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/four-duplicates	slices,indexing,loops,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/four-extremes	slices,indexing,loops,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/three	slices,indexing,loops,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/one	slices,indexing,loops,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/empty	slices,indexing,loops,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/harness-r-empty	slices,indexing,loops,if,multi_assign,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/harness-r-one	slices,indexing,loops,if,multi_assign,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/harness-r-mid	slices,indexing,loops,if,multi_assign,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/harness-r-cap	slices,indexing,loops,if,multi_assign,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/selsort/harness-r-extreme	slices,indexing,loops,if,multi_assign,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/sieve/n0	slices,indexing,loops,bools,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/sieve/n1	slices,indexing,loops,bools,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/sieve/n2	slices,indexing,loops,bools,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/sieve/n10	slices,indexing,loops,bools,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/sieve/n30	slices,indexing,loops,bools,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/sieve/n60	slices,indexing,loops,bools,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/sieve/prime	slices,indexing,loops,bools,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/sieve/composite	slices,indexing,loops,bools,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/sieve/beyond	slices,indexing,loops,bools,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/sieve/harness-mid	slices,indexing,loops,bools,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/sieve/harness-zero	slices,indexing,loops,bools,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/stack/lifo-three	slices,indexing,multi_assign	-	wide=1 exhausted=none depth=fixed
PASS	examples/stack/lifo-dup	slices,indexing,multi_assign	-	wide=1 exhausted=none depth=fixed
PASS	examples/stack/lifo-extremes	slices,indexing,multi_assign	-	wide=1 exhausted=none depth=fixed
PASS	examples/stack/peek-two	slices,indexing	-	wide=1 exhausted=none depth=fixed
PASS	examples/stack/empty-size	slices	-	wide=0 exhausted=none depth=fixed
PASS	examples/stack/harness-empty	slices,indexing,loops,if,arrays,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/stack/harness-one	slices,indexing,loops,if,arrays,multi_assign	-	wide=1 exhausted=none depth=fixed
PASS	examples/stack/harness-mid	slices,indexing,loops,if,arrays,multi_assign	-	wide=2 exhausted=none depth=fixed
PASS	examples/stack/harness-cap-drain	slices,indexing,loops,if,arrays,multi_assign	-	wide=2 exhausted=none depth=fixed
PASS	examples/stack/harness-k0	slices,indexing,loops,if,arrays,multi_assign	-	wide=2 exhausted=none depth=fixed
PASS	examples/stack/harness-kn	slices,indexing,loops,if,arrays,multi_assign	-	wide=1 exhausted=none depth=fixed
PASS	examples/stack/harness-kover	slices,indexing,loops,if,arrays,multi_assign	-	wide=2 exhausted=none depth=fixed
PASS	examples/stack/harness-maxseed	slices,indexing,loops,if,arrays,multi_assign	-	wide=2 exhausted=none depth=fixed
PASS	examples/stein/zero-zero	ints,widths,loops,bools,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/stein/a-zero	ints,widths,loops,bools,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/stein/zero-b	ints,widths,loops,bools,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/stein/coprime	ints,widths,loops,bools,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/stein/common	ints,widths,loops,bools,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/stein/pow2	ints,widths,loops,bools,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/stein/big	ints,widths,loops,bools,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/stein/harness-common	ints,widths,loops,bools,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/stein/harness-big	ints,widths,loops,bools,if,multi_assign	-	wide=0 exhausted=none depth=fixed
PASS	examples/strrev/rev-lit	strings,loops,indexing,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/strrev/palin-lit	strings,loops,indexing,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/strrev/build-mid	strings,loops,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/strrev/rev-built	strings,loops,indexing,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/strrev/palin-one	strings,loops,indexing,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/strrev/palin-no	strings,loops,indexing,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/strrev/palin-empty	strings,loops,indexing,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/strrev/harness-empty	strings,loops,indexing,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/strrev/harness-one	strings,loops,indexing,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/strrev/harness-mid	strings,loops,indexing,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/strrev/harness-cap	strings,loops,indexing,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/strrev/harness-extreme	strings,loops,indexing,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/four-mid	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/four-first	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/four-last	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/four-notfound	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/four-same	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/four-dups	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/four-extremes	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/one-notfound	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/empty	slices,indexing,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/harness-r-empty	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/harness-r-one	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/harness-r-five	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/harness-r-eight	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/twosum/harness-r-wrap	slices,indexing,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordcount/distinct	slices,maps,range,loops,if	-	wide=3 exhausted=none depth=fixed
PASS	examples/wordcount/all-same	slices,maps,range,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordcount/mode-three	slices,maps,range,loops,if	-	wide=1 exhausted=none depth=fixed
PASS	examples/wordcount/two-pairs	slices,maps,range,loops,if	-	wide=1 exhausted=none depth=fixed
PASS	examples/wordcount/four-u64max	slices,maps,range,loops,if,widths	-	wide=1 exhausted=none depth=fixed
PASS	examples/wordcount/one	slices,maps,range,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordcount/empty	slices,maps,range,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordcount/harness-seven	slices,maps,range,loops,if	-	wide=2 exhausted=none depth=fixed
PASS	examples/wordcount/harness-empty	slices,maps,range,loops,if	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordcount/harness-wrap-max	slices,maps,range,loops,if,widths	-	wide=2 exhausted=none depth=fixed
PASS	examples/wordcount/harness-r-seven	slices,maps,range,loops,if,arrays	-	wide=2 exhausted=none depth=fixed
PASS	examples/wordcount/harness-r-eight	slices,maps,range,loops,if,arrays	-	wide=2 exhausted=none depth=fixed
PASS	examples/wordcount/harness-r-wrap-max	slices,maps,range,loops,if,arrays,widths	-	wide=2 exhausted=none depth=fixed
PASS	examples/wordcount/harness-r-empty	slices,maps,range,loops,if,arrays	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordfreq/lit-basic	strings,maps,range,loops,if,ints,stdlib	-	wide=4 exhausted=none depth=fixed
PASS	examples/wordfreq/lit-all-same	strings,maps,range,loops,if,ints,stdlib	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordfreq/lit-miss	strings,maps,range,loops,if,ints,stdlib	-	wide=2 exhausted=none depth=fixed
PASS	examples/wordfreq/lit-empty	strings,maps,range,loops,if,ints,stdlib	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordfreq/lit-space-only	strings,maps,range,loops,if,ints,stdlib	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordfreq/lit-tabs-newlines	strings,maps,range,loops,if,ints,stdlib	-	wide=1 exhausted=none depth=fixed
PASS	examples/wordfreq/build-text	strings,loops,if,ints	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordfreq/harness-empty	strings,maps,range,loops,if,ints,stdlib	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordfreq/harness-one	strings,maps,range,loops,if,ints,stdlib	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordfreq/harness-one-miss	strings,maps,range,loops,if,ints,stdlib	-	wide=0 exhausted=none depth=fixed
PASS	examples/wordfreq/harness-mid	strings,maps,range,loops,if,ints,stdlib	-	wide=2 exhausted=none depth=fixed
PASS	examples/wordfreq/harness-eight	strings,maps,range,loops,if,ints,stdlib	-	wide=2 exhausted=none depth=fixed
PASS	examples/wordfreq/harness-twelve	strings,maps,range,loops,if,ints,stdlib	-	wide=2 exhausted=none depth=fixed
PASS	examples/wordfreq/harness-wrap	strings,maps,range,loops,if,ints,stdlib,widths	-	wide=2 exhausted=none depth=fixed
PASS	examples/wordfreq/harness-qwrap	strings,maps,range,loops,if,ints,stdlib,widths	-	wide=2 exhausted=none depth=fixed
PASS	floats/compound-assign	floats,assignment,conversions	-	wide=0 exhausted=none depth=fixed
PASS	floats/defined-incdec	floats,defined_type,assignment,comparisons	-	wide=0 exhausted=none depth=fixed
PASS	floats/defined-type-ops	floats,typed,comparisons	-	wide=0 exhausted=none depth=fixed
PASS	floats/division-specials	floats,division,comparisons	-	wide=0 exhausted=none depth=fixed
PASS	floats/finite-arithmetic	floats,comparisons,division	-	wide=0 exhausted=none depth=fixed
PASS	floats/float32-conversion-rounding	floats,conversions,comparisons	-	wide=0 exhausted=none depth=fixed
PASS	floats/float32-specials	floats,overflow,comparisons	-	wide=0 exhausted=none depth=fixed
PASS	floats/fma-shape	floats,comparisons,division	-	wide=0 exhausted=none depth=fixed
PASS	floats/generic-type-set/defined-float32-sum	floats,generics,type_sets,typed	-	wide=0 exhausted=none depth=fixed
PASS	floats/generic-type-set/defined-float64-sum	floats,generics,type_sets,typed	-	wide=0 exhausted=none depth=fixed
PASS	floats/generic-type-set/compound-assign	floats,generics,type_sets,assignment	-	wide=0 exhausted=none depth=fixed
PASS	floats/generic-type-set/ordering	floats,generics,type_sets,comparisons	-	wide=0 exhausted=none depth=fixed
PASS	floats/generic-type-set/conversion-to-int	floats,generics,type_sets,conversions	-	wide=0 exhausted=none depth=fixed
PASS	floats/generic-type-set/explicit-constant	floats,generics,type_sets,constants,untyped,conversions	-	wide=0 exhausted=none depth=fixed
PASS	floats/generic-type-set/inference	floats,generics,type_sets,inference	-	wide=0 exhausted=none depth=fixed
PASS	floats/generic-type-set/zero-value	floats,generics,type_sets,zero_values	-	wide=0 exhausted=none depth=fixed
PASS	floats/incdec	floats,assignment,comparisons	-	wide=0 exhausted=none depth=fixed
PASS	floats/int64-to-float-rounding	floats,conversions,comparisons	-	wide=0 exhausted=none depth=fixed
PASS	floats/nan-comparisons	floats,comparisons	-	wide=0 exhausted=none depth=fixed
PASS	floats/nan-map-key	floats,maps,delete,division	-	wide=0 exhausted=none depth=fixed
PASS	floats/precision-rounding	floats,comparisons,conversions	-	wide=0 exhausted=none depth=fixed
PASS	floats/signed-zero	floats,division,comparisons	-	wide=0 exhausted=none depth=fixed
PASS	floats/signed-zero-map-key	floats,maps,range,division	-	wide=0 exhausted=none depth=fixed
FAIL	floats/to-int-out-of-range/range	floats,conversions	lean-observation	expected status ok, got {"message":"float-to-int conversion out of range/NaN (implementation-dependent in Go)","schema":"golean-observation-v1","status":"unsupported"}
FAIL	floats/to-int-out-of-range/nan	floats,conversions,division	lean-observation	expected status ok, got {"message":"float-to-int conversion out of range/NaN (implementation-dependent in Go)","schema":"golean-observation-v1","status":"unsupported"}
PASS	floats/to-int-truncation	floats,conversions	-	wide=0 exhausted=none depth=fixed
PASS	floats/to-uint-truncation	floats,conversions	-	wide=0 exhausted=none depth=fixed
PASS	floats/typed-constant-adaptation	floats,constants,untyped,conversions	-	wide=0 exhausted=none depth=fixed
PASS	fmt/errorf/fresh	stdlib,interfaces,equality,identity	-	wide=4 exhausted=none depth=fixed
